file_date,name,cusip,mval,shares
2014-03-31,JOHNSON & JOHNSON,478160104,32131,327100
2014-03-31,KRAFT FOODS GROUP INC,50076Q106,10809,192666
2014-03-31,LEE ENTERPRISES INC,523768109,397,88863
2014-03-31,LIBERTY MEDIA CORP DELAWARE,531229102,342819,2622340
2014-03-31,LIBERTY MEDIA CORP DELAWARE,531229102,350050,2677660
2014-03-31,M & T BK CORP,55261F104,66230,546000
2014-03-31,M & T BK CORP,55261F104,19990,164795
2014-03-31,M & T BK CORP,55261F104,566622,4671245
2014-03-31,MASTERCARD INC,57636Q104,302535,4050000
2014-03-31,MEDIA GEN INC,584404107,85351,4646220
2014-03-31,MONDELEZ INTL INC,609207105,19970,578000
2014-03-31,MOODYS CORP,615369105,949772,11973928
2014-03-31,MOODYS CORP,615369105,1007035,12695850
2014-03-31,NATIONAL OILWELL VARCO INC,637071101,328339,4216500
2014-03-31,NATIONAL OILWELL VARCO INC,637071101,363147,4663500
2014-03-31,PHILLIPS 66,718546104,500566,6495800
2014-03-31,PHILLIPS 66,718546104,173065,2245853
2014-03-31,PHILLIPS 66,718546104,77033,999650
2014-03-31,PRECISION CASTPARTS CORP,740189105,299454,1184735
2014-03-31,PRECISION CASTPARTS CORP,740189105,200338,792601
2014-03-31,PROCTER & GAMBLE CO,742718109,25421,315400
2014-03-31,PROCTER & GAMBLE CO,742718109,1634568,20280000
2014-03-31,PROCTER & GAMBLE CO,742718109,125736,1560000
2014-03-31,PROCTER & GAMBLE CO,742718109,502944,6240000
2014-03-31,PROCTER & GAMBLE CO,742718109,502944,6240000
2014-03-31,PROCTER & GAMBLE CO,742718109,1400641,17377678
2014-03-31,PROCTER & GAMBLE CO,742718109,62868,780000
2014-03-31,SANOFI,80105N105,22031,421400
2014-03-31,SANOFI,80105N105,26649,509742
2014-03-31,SANOFI,80105N105,8851,169300
2014-03-31,SANOFI,80105N105,146668,2805433
2014-03-31,STARZ,85571Q102,61963,1919541
2014-03-31,SUNCOR ENERGY INC NEW,867224107,454480,13000000
2014-03-31,TORCHMARK CORP,891027104,9155,116326
2014-03-31,TORCHMARK CORP,891027104,53090,674592
2014-03-31,TORCHMARK CORP,891027104,75517,959550
2014-03-31,TORCHMARK CORP,891027104,195597,2485350
2014-03-31,US BANCORP DEL,902973304,25299,590275
2014-03-31,US BANCORP DEL,902973304,131580,3070000
2014-03-31,US BANCORP DEL,902973304,1012057,23613096
2014-03-31,US BANCORP DEL,902973304,543435,12679300
2014-03-31,US BANCORP DEL,902973304,180218,4204800
2014-03-31,US BANCORP DEL,902973304,130723,3050000
2014-03-31,US BANCORP DEL,902973304,1331841,31074226
2014-03-31,US BANCORP DEL,902973304,74791,1745000
2014-03-31,U S G CORP,903293405,373123,11403509
2014-03-31,U S G CORP,903293405,768484,23486665
2014-03-31,UNITED PARCEL SERVICE INC,911312106,5784,59400
2014-03-31,VERISIGN INC,92343E102,243781,4522000
2014-03-31,VERISIGN INC,92343E102,386193,7163654
2014-03-31,VERIZON COMMUNICATIONS INC,92343V104,524352,11022743
2014-03-31,VERISK ANALYTICS INC,92345Y106,93744,1563434
2014-03-31,VIACOM INC NEW,92553P201,336050,3954000
2014-03-31,VIACOM INC NEW,92553P201,310485,3653200
2014-03-31,VISA INC,92826C839,335761,1555459
2014-03-31,WABCO HLDGS INC,92927K102,256894,2433632
2014-03-31,WABCO HLDGS INC,92927K102,173403,1642693
2014-03-31,WAL MART STORES INC,931142103,22165,290000
2014-03-31,WAL MART STORES INC,931142103,65118,852000
2014-03-31,WAL MART STORES INC,931142103,2255,29500
2014-03-31,WAL MART STORES INC,931142103,321006,4200000
2014-03-31,WAL MART STORES INC,931142103,117231,1533840
2014-03-31,WAL MART STORES INC,931142103,19566,256000
2014-03-31,WAL MART STORES INC,931142103,72303,946000
2014-03-31,WAL MART STORES INC,931142103,136733,1789000
2014-03-31,WAL MART STORES INC,931142103,350661,4588000
2014-03-31,WAL MART STORES INC,931142103,3249962,42522072
2014-03-31,WAL MART STORES INC,931142103,40890,535000
2014-03-31,WAL MART STORES INC,931142103,39056,511000
2014-03-31,WELLS FARGO & CO NEW,949746101,333232,6699470
2014-03-31,WELLS FARGO & CO NEW,949746101,795840,16000000
2014-03-31,WELLS FARGO & CO NEW,949746101,263796,5303500
2014-03-31,WELLS FARGO & CO NEW,949746101,338872,6812857
2014-03-31,WELLS FARGO & CO NEW,949746101,3723229,74853819
2014-03-31,WELLS FARGO & CO NEW,949746101,40787,820000
2014-03-31,WELLS FARGO & CO NEW,949746101,84558,1700000
2014-03-31,WELLS FARGO & CO NEW,949746101,1794082,36069200
2014-03-31,WELLS FARGO & CO NEW,949746101,510681,10267000
2014-03-31,WELLS FARGO & CO NEW,949746101,2786349,56018270
2014-03-31,WELLS FARGO & CO NEW,949746101,12062760,242516287
2014-03-31,WELLS FARGO & CO NEW,949746101,138675,2788000
2014-03-31,WELLS FARGO & CO NEW,949746101,80067,1609720
2014-03-31,WELLS FARGO & CO NEW,949746101,99480,2000000
2014-03-31,LIBERTY GLOBAL PLC,G5480U104,305634,7346968
2014-03-31,LIBERTY GLOBAL PLC,G5480U120,299095,7346968
2014-06-30,AMERICAN EXPRESS CO,025816109,185200,1952142
2014-06-30,AMERICAN EXPRESS CO,025816109,1634174,17225400
2014-06-30,AMERICAN EXPRESS CO,025816109,79675,839832
2014-06-30,AMERICAN EXPRESS CO,025816109,184342,1943100
2014-06-30,AMERICAN EXPRESS CO,025816109,758451,7994634
2014-06-30,AMERICAN EXPRESS CO,025816109,11408675,120255879
2014-06-30,AMERICAN EXPRESS CO,025816109,132791,1399713
2014-06-30,BANK OF NEW YORK MELLON CORP,064058100,301388,8041300
2014-06-30,BANK OF NEW YORK MELLON CORP,064058100,67236,1793915
2014-06-30,BANK OF NEW YORK MELLON CORP,064058100,322748,8611200
2014-06-30,BANK OF NEW YORK MELLON CORP,064058100,20615,550021
2014-06-30,BANK OF NEW YORK MELLON CORP,064058100,212002,5656400
2014-06-30,CHARTER COMMUNICATIONS INC D,16117M305,147309,930099
2014-06-30,CHARTER COMMUNICATIONS INC D,16117M305,218392,1378914
2014-06-30,CHICAGO BRIDGE & IRON CO N V,167250109,288701,4233151
2014-06-30,CHICAGO BRIDGE & IRON CO N V,167250109,441115,6467959
2014-06-30,COCA COLA CO,191216100,33888,800000
2014-06-30,COCA COLA CO,191216100,3400796,80283200
2014-06-30,COCA COLA CO,191216100,77265,1824000
2014-06-30,COCA COLA CO,191216100,610458,14411200
2014-06-30,COCA COLA CO,191216100,774273,18278400
2014-06-30,COCA COLA CO,191216100,11856191,279891200
2014-06-30,COCA COLA CO,191216100,150463,3552000
2014-06-30,COCA COLA CO,191216100,40666,960000
2014-06-30,CONOCOPHILLIPS,20825C104,116184,1355228
2014-06-30,COSTCO WHSL CORP NEW,22160K105,499030,4333363
2014-06-30,DAVITA HEALTHCARE PARTNERS I,23918K108,1381867,19107670
2014-06-30,DAVITA HEALTHCARE PARTNERS I,23918K108,1338895,18513482
2014-06-30,DEERE & CO,244199105,150883,1666300
2014-06-30,DEERE & CO,244199105,209394,2312467
2014-06-30,DIRECTV,25490A309,580245,6825606
2014-06-30,DIRECTV,25490A309,1414769,16642389
2014-06-30,EXXON MOBIL CORP,30231G102,1067953,10607400
2014-06-30,EXXON MOBIL CORP,30231G102,277947,2760700
2014-06-30,EXXON MOBIL CORP,30231G102,2795032,27761543
2014-06-30,GENERAL ELECTRIC CO,369604103,15476,588900
2014-06-30,GENERAL ELECTRIC CO,369604103,14074,535532
2014-06-30,GENERAL ELECTRIC CO,369604103,131355,4998302
2014-06-30,GENERAL ELECTRIC CO,369604103,938,35702
2014-06-30,GENERAL ELECTRIC CO,369604103,111652,4248556
2014-06-30,GENERAL ELECTRIC CO,369604103,4691,178510
2014-06-30,GENERAL MTRS CO,37045V100,408559,11255056
2014-06-30,GENERAL MTRS CO,37045V100,787892,21705000
2014-06-30,GOLDMAN SACHS GROUP INC,38141G104,279962,1672012
2014-06-30,GOLDMAN SACHS GROUP INC,38141G104,732712,4375968
2014-06-30,GOLDMAN SACHS GROUP INC,38141G104,1102350,6583551
2014-06-30,GRAHAM HLDGS CO,384637104,34588,48165
2014-06-30,GRAHAM HLDGS CO,384637104,42663,59410
2014-06-30,INTERNATIONAL BUSINESS MACHS,459200101,15314,84480
2014-06-30,INTERNATIONAL BUSINESS MACHS,459200101,108325,597588
2014-06-30,INTERNATIONAL BUSINESS MACHS,459200101,86067,474800
2014-06-30,INTERNATIONAL BUSINESS MACHS,459200101,42254,233100
2014-06-30,INTERNATIONAL BUSINESS MACHS,459200101,12468477,68784010
2014-06-30,JOHNSON & JOHNSON,478160104,34221,327100
2014-06-30,KRAFT FOODS GROUP INC,50076Q106,11550,192666
2014-06-30,LEE ENTERPRISES INC,523768109,395,88863
2014-06-30,LIBERTY MEDIA CORP DELAWARE,531229102,180737,1322340
2014-06-30,LIBERTY MEDIA CORP DELAWARE,531229102,365983,2677660
2014-06-30,M & T BK CORP,55261F104,67731,546000
2014-06-30,M & T BK CORP,55261F104,20443,164795
2014-06-30,M & T BK CORP,55261F104,579468,4671245
2014-06-30,MASTERCARD INC,57636Q104,297554,4050000
2014-06-30,MEDIA GEN INC,584404107,95387,4646220
2014-06-30,MONDELEZ INTL INC,609207105,21739,578000
2014-06-30,MOODYS CORP,615369105,1049635,11973928
2014-06-30,MOODYS CORP,615369105,1112918,12695850
2014-06-30,NATIONAL OILWELL VARCO INC,637071101,217303,2638778
2014-06-30,NATIONAL OILWELL VARCO INC,637071101,384039,4663500
2014-06-30,NOW INC,67011P100,23888,659694
2014-06-30,NOW INC,67011P100,42216,1165875
2014-06-30,PHILLIPS 66,718546104,522457,6495800
2014-06-30,PHILLIPS 66,718546104,0,0
2014-06-30,PRECISION CASTPARTS CORP,740189105,273607,1084021
2014-06-30,PRECISION CASTPARTS CORP,740189105,200052,792601
2014-06-30,PROCTER & GAMBLE CO,742718109,24787,315400
2014-06-30,PROCTER & GAMBLE CO,742718109,1593805,20280000
2014-06-30,PROCTER & GAMBLE CO,742718109,122600,1560000
2014-06-30,PROCTER & GAMBLE CO,742718109,490402,6240000
2014-06-30,PROCTER & GAMBLE CO,742718109,490402,6240000
2014-06-30,PROCTER & GAMBLE CO,742718109,1365712,17377678
2014-06-30,PROCTER & GAMBLE CO,742718109,61300,780000
2014-06-30,SANOFI,80105N105,22406,421400
2014-06-30,SANOFI,80105N105,27103,509742
2014-06-30,SANOFI,80105N105,9002,169300
2014-06-30,SANOFI,80105N105,149165,2805433
2014-06-30,SUNCOR ENERGY INC NEW,867224107,147429,3458330
2014-06-30,SUNCOR ENERGY INC NEW,867224107,554190,13000000
2014-06-30,TORCHMARK CORP,891027104,9529,116326
2014-06-30,TORCHMARK CORP,891027104,55263,674592
2014-06-30,TORCHMARK CORP,891027104,78606,959550
2014-06-30,TORCHMARK CORP,891027104,203600,2485350
2014-06-30,US BANCORP DEL,902973304,25571,590275
2014-06-30,US BANCORP DEL,902973304,132992,3070000
2014-06-30,US BANCORP DEL,902973304,1025856,23680896
2014-06-30,US BANCORP DEL,902973304,549267,12679300
2014-06-30,US BANCORP DEL,902973304,182152,4204800
2014-06-30,US BANCORP DEL,902973304,132126,3050000
2014-06-30,US BANCORP DEL,902973304,1346135,31074226
2014-06-30,US BANCORP DEL,902973304,75593,1745000
2014-06-30,U S G CORP,903293405,422877,14035088
2014-06-30,U S G CORP,903293405,752254,24966928
2014-06-30,UNITED PARCEL SERVICE INC,911312106,6098,59400
2014-06-30,VERISIGN INC,92343E102,246357,5047264
2014-06-30,VERISIGN INC,92343E102,387441,7937736
2014-06-30,VERIZON COMMUNICATIONS INC,92343V104,659950,13487628
2014-06-30,VERIZON COMMUNICATIONS INC,92343V104,74046,1513300
2014-06-30,VERISK ANALYTICS INC,92345Y106,93837,1563434
2014-06-30,VIACOM INC NEW,92553P201,342930,3954000
2014-06-30,VIACOM INC NEW,92553P201,316842,3653200
2014-06-30,VISA INC,92826C839,379225,1799749
2014-06-30,WABCO HLDGS INC,92927K102,259961,2433632
2014-06-30,WABCO HLDGS INC,92927K102,175472,1642693
2014-06-30,WAL MART STORES INC,931142103,21770,290000
2014-06-30,WAL MART STORES INC,931142103,63960,852000
2014-06-30,WAL MART STORES INC,931142103,2215,29500
2014-06-30,WAL MART STORES INC,931142103,315294,4200000
2014-06-30,WAL MART STORES INC,931142103,115145,1533840
2014-06-30,WAL MART STORES INC,931142103,19218,256000
2014-06-30,WAL MART STORES INC,931142103,71016,946000
2014-06-30,WAL MART STORES INC,931142103,134300,1789000
2014-06-30,WAL MART STORES INC,931142103,344421,4588000
2014-06-30,WAL MART STORES INC,931142103,3248048,43266919
2014-06-30,WAL MART STORES INC,931142103,40162,535000
2014-06-30,WAL MART STORES INC,931142103,38361,511000
2014-06-30,WELLS FARGO & CO NEW,949746101,320588,6099470
2014-06-30,WELLS FARGO & CO NEW,949746101,864612,16450000
2014-06-30,WELLS FARGO & CO NEW,949746101,278752,5303500
2014-06-30,WELLS FARGO & CO NEW,949746101,358084,6812857
2014-06-30,WELLS FARGO & CO NEW,949746101,3934317,74853819
2014-06-30,WELLS FARGO & CO NEW,949746101,43099,820000
2014-06-30,WELLS FARGO & CO NEW,949746101,89352,1700000
2014-06-30,WELLS FARGO & CO NEW,949746101,1895797,36069200
2014-06-30,WELLS FARGO & CO NEW,949746101,539634,10267000
2014-06-30,WELLS FARGO & CO NEW,949746101,2944320,56018270
2014-06-30,WELLS FARGO & CO NEW,949746101,12754540,242666287
2014-06-30,WELLS FARGO & CO NEW,949746101,146537,2788000
2014-06-30,WELLS FARGO & CO NEW,949746101,84607,1609720
2014-06-30,WELLS FARGO & CO NEW,949746101,105120,2000000
2014-06-30,LIBERTY GLOBAL PLC,G5480U104,111416,2519578
2014-06-30,LIBERTY GLOBAL PLC,G5480U104,324883,7346968
2014-06-30,LIBERTY GLOBAL PLC,G5480U120,310850,7346968
2014-09-30,AMERICAN EXPRESS CO,025816109,170891,1952142
2014-09-30,AMERICAN EXPRESS CO,025816109,1507912,17225400
2014-09-30,AMERICAN EXPRESS CO,025816109,73519,839832
2014-09-30,AMERICAN EXPRESS CO,025816109,170099,1943100
2014-09-30,AMERICAN EXPRESS CO,025816109,699850,7994634
2014-09-30,AMERICAN EXPRESS CO,025816109,10527200,120255879
2014-09-30,AMERICAN EXPRESS CO,025816109,122531,1399713
2014-09-30,BANK OF NEW YORK MELLON CORP,064058100,287171,7414700
2014-09-30,BANK OF NEW YORK MELLON CORP,064058100,69478,1793915
2014-09-30,BANK OF NEW YORK MELLON CORP,064058100,308390,7962567
2014-09-30,BANK OF NEW YORK MELLON CORP,064058100,21302,550021
2014-09-30,BANK OF NEW YORK MELLON CORP,064058100,219072,5656400
2014-09-30,CHARTER COMMUNICATIONS INC D,16117M305,237078,1566215
2014-09-30,CHARTER COMMUNICATIONS INC D,16117M305,512218,3383881
2014-09-30,CHICAGO BRIDGE & IRON CO N V,167250109,244888,4233151
2014-09-30,CHICAGO BRIDGE & IRON CO N V,167250109,374171,6467959
2014-09-30,COCA COLA CO,191216100,34128,800000
2014-09-30,COCA COLA CO,191216100,3424881,80283200
2014-09-30,COCA COLA CO,191216100,77812,1824000
2014-09-30,COCA COLA CO,191216100,614782,14411200
2014-09-30,COCA COLA CO,191216100,779757,18278400
2014-09-30,COCA COLA CO,191216100,11940159,279891200
2014-09-30,COCA COLA CO,191216100,151528,3552000
2014-09-30,COCA COLA CO,191216100,40954,960000
2014-09-30,CONOCOPHILLIPS,20825C104,36117,471994
2014-09-30,COSTCO WHSL CORP NEW,22160K105,543057,4333363
2014-09-30,DAVITA HEALTHCARE PARTNERS I,23918K108,1397535,19107670
2014-09-30,DAVITA HEALTHCARE PARTNERS I,23918K108,1354076,18513482
2014-09-30,DIRECTV,25490A309,530561,6132231
2014-09-30,DIRECTV,25490A309,1427580,16500000
2014-09-30,DIRECTV,25490A309,599287,6926575
2014-09-30,DIRECTV,25490A309,38172,441194
2014-09-30,EXPRESS SCRIPTS HLDG CO,30219G108,31747,449489
2014-09-30,EXXON MOBIL CORP,30231G102,997626,10607400
2014-09-30,EXXON MOBIL CORP,30231G102,259644,2760700
2014-09-30,EXXON MOBIL CORP,30231G102,2610973,27761543
2014-09-30,GENERAL ELECTRIC CO,369604103,15088,588900
2014-09-30,GENERAL ELECTRIC CO,369604103,13720,535532
2014-09-30,GENERAL ELECTRIC CO,369604103,128056,4998302
2014-09-30,GENERAL ELECTRIC CO,369604103,915,35702
2014-09-30,GENERAL ELECTRIC CO,369604103,108848,4248556
2014-09-30,GENERAL ELECTRIC CO,369604103,4573,178510
2014-09-30,GENERAL MTRS CO,37045V100,359486,11255056
2014-09-30,GENERAL MTRS CO,37045V100,693258,21705000
2014-09-30,GENERAL MTRS CO,37045V100,185327,5802344
2014-09-30,GENERAL MTRS CO,37045V100,39529,1237600
2014-09-30,GOLDMAN SACHS GROUP INC,38141G104,306931,1672012
2014-09-30,GOLDMAN SACHS GROUP INC,38141G104,803296,4375968
2014-09-30,GOLDMAN SACHS GROUP INC,38141G104,1208542,6583551
2014-09-30,GRAHAM HLDGS CO,384637104,33696,48165
2014-09-30,GRAHAM HLDGS CO,384637104,41563,59410
2014-09-30,INTERNATIONAL BUSINESS MACHS,459200101,16037,84480
2014-09-30,INTERNATIONAL BUSINESS MACHS,459200101,113440,597588
2014-09-30,INTERNATIONAL BUSINESS MACHS,459200101,90131,474800
2014-09-30,INTERNATIONAL BUSINESS MACHS,459200101,44249,233100
2014-09-30,INTERNATIONAL BUSINESS MACHS,459200101,13114983,69088044
2014-09-30,JOHNSON & JOHNSON,478160104,34866,327100
2014-09-30,KRAFT FOODS GROUP INC,50076Q106,10866,192666
2014-09-30,LEE ENTERPRISES INC,523768109,300,88863
2014-09-30,LIBERTY MEDIA CORP DELAWARE,531229102,62388,1322340
2014-09-30,LIBERTY MEDIA CORP DELAWARE,531229102,126332,2677660
2014-09-30,LIBERTY MEDIA CORP DELAWARE,531229300,124274,2644680
2014-09-30,LIBERTY MEDIA CORP DELAWARE,531229300,251646,5355320
2014-09-30,M & T BK CORP,55261F104,67316,546000
2014-09-30,M & T BK CORP,55261F104,20318,164795
2014-09-30,M & T BK CORP,55261F104,575918,4671245
2014-09-30,MASTERCARD INC,57636Q104,348562,4715400
2014-09-30,MEDIA GEN INC,584404107,60912,4646220
2014-09-30,MONDELEZ INTL INC,609207105,19805,578000
2014-09-30,MOODYS CORP,615369105,1131536,11973928
2014-09-30,MOODYS CORP,615369105,1199758,12695850
2014-09-30,NATIONAL OILWELL VARCO INC,637071101,177555,2333178
2014-09-30,NATIONAL OILWELL VARCO INC,637071101,308143,4049182
2014-09-30,NOW INC,67011P100,20061,659694
2014-09-30,NOW INC,67011P100,35454,1165875
2014-09-30,PHILLIPS 66,718546104,504317,6202400
2014-09-30,PRECISION CASTPARTS CORP,740189105,256783,1084021
2014-09-30,PRECISION CASTPARTS CORP,740189105,236454,998201
2014-09-30,PROCTER & GAMBLE CO,742718109,26412,315400
2014-09-30,PROCTER & GAMBLE CO,742718109,1698247,20280000
2014-09-30,PROCTER & GAMBLE CO,742718109,130634,1560000
2014-09-30,PROCTER & GAMBLE CO,742718109,522538,6240000
2014-09-30,PROCTER & GAMBLE CO,742718109,522538,6240000
2014-09-30,PROCTER & GAMBLE CO,742718109,1455207,17377678
2014-09-30,PROCTER & GAMBLE CO,742718109,65317,780000
2014-09-30,SANOFI,80105N105,23780,421400
2014-09-30,SANOFI,80105N105,28765,509742
2014-09-30,SANOFI,80105N105,9554,169300
2014-09-30,SANOFI,80105N105,158311,2805433
2014-09-30,SUNCOR ENERGY INC NEW,867224107,125019,3458330
2014-09-30,SUNCOR ENERGY INC NEW,867224107,469950,13000000
2014-09-30,SUNCOR ENERGY INC NEW,867224107,73001,2019400
2014-09-30,TORCHMARK CORP,891027104,9138,174489
2014-09-30,TORCHMARK CORP,891027104,52993,1011888
2014-09-30,TORCHMARK CORP,891027104,75377,1439325
2014-09-30,TORCHMARK CORP,891027104,195237,3728025
2014-09-30,US BANCORP DEL,902973304,24691,590275
2014-09-30,US BANCORP DEL,902973304,128418,3070000
2014-09-30,US BANCORP DEL,902973304,990572,23680896
2014-09-30,US BANCORP DEL,902973304,530375,12679300
2014-09-30,US BANCORP DEL,902973304,175887,4204800
2014-09-30,US BANCORP DEL,902973304,127582,3050000
2014-09-30,US BANCORP DEL,902973304,1299835,31074226
2014-09-30,US BANCORP DEL,902973304,72993,1745000
2014-09-30,U S G CORP,903293405,385825,14035088
2014-09-30,U S G CORP,903293405,686341,24966928
2014-09-30,UNITED PARCEL SERVICE INC,911312106,5838,59400
2014-09-30,VERISIGN INC,92343E102,278205,5047264
2014-09-30,VERISIGN INC,92343E102,437528,7937736
2014-09-30,VERIZON COMMUNICATIONS INC,92343V104,674247,13487628
2014-09-30,VERIZON COMMUNICATIONS INC,92343V104,75650,1513300
2014-09-30,VERISK ANALYTICS INC,92345Y106,95197,1563434
2014-09-30,VIACOM INC NEW,92553P201,304221,3954000
2014-09-30,VIACOM INC NEW,92553P201,288848,3754200
2014-09-30,VISA INC,92826C839,457954,2146290
2014-09-30,WABCO HLDGS INC,92927K102,221339,2433632
2014-09-30,WABCO HLDGS INC,92927K102,149403,1642693
2014-09-30,WAL MART STORES INC,931142103,23400,306000
2014-09-30,WAL MART STORES INC,931142103,130764,1710000
2014-09-30,WAL MART STORES INC,931142103,2256,29500
2014-09-30,WAL MART STORES INC,931142103,321174,4200000
2014-09-30,WAL MART STORES INC,931142103,117293,1533840
2014-09-30,WAL MART STORES INC,931142103,19576,256000
2014-09-30,WAL MART STORES INC,931142103,72341,946000
2014-09-30,WAL MART STORES INC,931142103,136805,1789000
2014-09-30,WAL MART STORES INC,931142103,350844,4588000
2014-09-30,WAL MART STORES INC,931142103,3363223,43980953
2014-09-30,WAL MART STORES INC,931142103,40911,535000
2014-09-30,WAL MART STORES INC,931142103,39076,511000
2014-09-30,WELLS FARGO & CO NEW,949746101,316380,6099470
2014-09-30,WELLS FARGO & CO NEW,949746101,853262,16450000
2014-09-30,WELLS FARGO & CO NEW,949746101,275093,5303500
2014-09-30,WELLS FARGO & CO NEW,949746101,353383,6812857
2014-09-30,WELLS FARGO & CO NEW,949746101,3882668,74853819
2014-09-30,WELLS FARGO & CO NEW,949746101,42533,820000
2014-09-30,WELLS FARGO & CO NEW,949746101,88179,1700000
2014-09-30,WELLS FARGO & CO NEW,949746101,1870909,36069200
2014-09-30,WELLS FARGO & CO NEW,949746101,532549,10267000
2014-09-30,WELLS FARGO & CO NEW,949746101,2905668,56018270
2014-09-30,WELLS FARGO & CO NEW,949746101,12587100,242666287
2014-09-30,WELLS FARGO & CO NEW,949746101,144614,2788000
2014-09-30,WELLS FARGO & CO NEW,949746101,83496,1609720
2014-09-30,WELLS FARGO & CO NEW,949746101,103740,2000000
2014-09-30,LIBERTY GLOBAL PLC,G5480U104,126524,2974239
2014-09-30,LIBERTY GLOBAL PLC,G5480U104,315935,7426768
2014-09-30,LIBERTY GLOBAL PLC,G5480U120,301336,7346968
2014-12-31,AMERICAN EXPRESS CO,025816109,181627,1952142
2014-12-31,AMERICAN EXPRESS CO,025816109,1602651,17225400
2014-12-31,AMERICAN EXPRESS CO,025816109,78138,839832
2014-12-31,AMERICAN EXPRESS CO,025816109,180786,1943100
2014-12-31,AMERICAN EXPRESS CO,025816109,743821,7994634
2014-12-31,AMERICAN EXPRESS CO,025816109,11188607,120255879
2014-12-31,AMERICAN EXPRESS CO,025816109,130229,1399713
2014-12-31,BANK OF NEW YORK MELLON CORP,064058100,300814,7414700
2014-12-31,BANK OF NEW YORK MELLON CORP,064058100,72779,1793915
2014-12-31,BANK OF NEW YORK MELLON CORP,064058100,267663,6597567
2014-12-31,BANK OF NEW YORK MELLON CORP,064058100,22314,550021
2014-12-31,BANK OF NEW YORK MELLON CORP,064058100,229480,5656400
2014-12-31,CHARTER COMMUNICATIONS INC D,16117M305,318958,1914282
2014-12-31,CHARTER COMMUNICATIONS INC D,16117M305,713793,4283955
2014-12-31,CHICAGO BRIDGE & IRON CO N V,167250109,177708,4233151
2014-12-31,CHICAGO BRIDGE & IRON CO N V,167250109,271525,6467959
2014-12-31,COCA COLA CO,191216100,33776,800000
2014-12-31,COCA COLA CO,191216100,3389557,80283200
2014-12-31,COCA COLA CO,191216100,77009,1824000
2014-12-31,COCA COLA CO,191216100,608441,14411200
2014-12-31,COCA COLA CO,191216100,771714,18278400
2014-12-31,COCA COLA CO,191216100,11817006,279891200
2014-12-31,COCA COLA CO,191216100,149965,3552000
2014-12-31,COCA COLA CO,191216100,40531,960000
2014-12-31,COSTCO WHSL CORP NEW,22160K105,614254,4333363
2014-12-31,DAVITA HEALTHCARE PARTNERS I,23918K108,1518745,20052088
2014-12-31,DAVITA HEALTHCARE PARTNERS I,23918K108,1402211,18513482
2014-12-31,DEERE & CO,244199105,147418,1666300
2014-12-31,DEERE & CO,244199105,204584,2312467
2014-12-31,DEERE & CO,244199105,1160560,13118119
2014-12-31,DIRECTV,25490A309,583970,6735529
2014-12-31,DIRECTV,25490A309,1495590,17250170
2014-12-31,DIRECTV,25490A309,600534,6926575
2014-12-31,DIRECTV,25490A309,38252,441194
2014-12-31,GENERAL ELECTRIC CO,369604103,14882,588900
2014-12-31,GENERAL ELECTRIC CO,369604103,13533,535532
2014-12-31,GENERAL ELECTRIC CO,369604103,126307,4998302
2014-12-31,GENERAL ELECTRIC CO,369604103,902,35702
2014-12-31,GENERAL ELECTRIC CO,369604103,107361,4248556
2014-12-31,GENERAL ELECTRIC CO,369604103,4511,178510
2014-12-31,GENERAL MTRS CO,37045V100,392914,11255056
2014-12-31,GENERAL MTRS CO,37045V100,792632,22705000
2014-12-31,GENERAL MTRS CO,37045V100,202560,5802344
2014-12-31,GENERAL MTRS CO,37045V100,43205,1237600
2014-12-31,GOLDMAN SACHS GROUP INC,38141G104,324086,1672012
2014-12-31,GOLDMAN SACHS GROUP INC,38141G104,848194,4375968
2014-12-31,GOLDMAN SACHS GROUP INC,38141G104,1276090,6583551
2014-12-31,GRAHAM HLDGS CO,384637104,41601,48165
2014-12-31,GRAHAM HLDGS CO,384637104,51313,59410
2014-12-31,INTERNATIONAL BUSINESS MACHS,459200101,13554,84480
2014-12-31,INTERNATIONAL BUSINESS MACHS,459200101,44602,278000
2014-12-31,INTERNATIONAL BUSINESS MACHS,459200101,110637,689588
2014-12-31,INTERNATIONAL BUSINESS MACHS,459200101,76177,474800
2014-12-31,INTERNATIONAL BUSINESS MACHS,459200101,135267,843100
2014-12-31,INTERNATIONAL BUSINESS MACHS,459200101,11969121,74601849
2014-12-31,JOHNSON & JOHNSON,478160104,34205,327100
2014-12-31,KRAFT FOODS GROUP INC,50076Q106,12072,192666
2014-12-31,LEE ENTERPRISES INC,523768109,327,88863
2014-12-31,LIBERTY MEDIA CORP DELAWARE,531229102,46639,1322340
2014-12-31,LIBERTY MEDIA CORP DELAWARE,531229102,94441,2677660
2014-12-31,LIBERTY MEDIA CORP DELAWARE,531229300,92643,2644680
2014-12-31,LIBERTY MEDIA CORP DELAWARE,531229300,187597,5355320
2014-12-31,M & T BK CORP,55261F104,68589,546000
2014-12-31,M & T BK CORP,55261F104,20702,164795
2014-12-31,M & T BK CORP,55261F104,586802,4671245
2014-12-31,MASTERCARD INC,57636Q104,465243,5399756
2014-12-31,MEDIA GEN INC NEW,58441K100,77731,4646220
2014-12-31,MONDELEZ INTL INC,609207105,20996,578000
2014-12-31,MOODYS CORP,615369105,1147222,11973928
2014-12-31,MOODYS CORP,615369105,1216389,12695850
2014-12-31,NATIONAL OILWELL VARCO INC,637071101,152893,2333178
